millis:26030,rpm:52.75,rpm2:55.14
millis:26040,rpm:52.75,rpm2:55.53
millis:26050,rpm:52.75,rpm2:55.54
millis:26060,rpm:52.75,rpm2:54.97
millis:26070,rpm:52.76,rpm2:55.30
millis:26080,rpm:52.75,rpm2:55.91
millis:26090,rpm:70.34,rpm2:54.82
millis:26100,rpm:52.75,rpm2:54.65
millis:26110,rpm:52.76,rpm2:54.83
millis:26120,rpm:52.75,rpm2:54.71
millis:26130,rpm:52.75,rpm2:54.14
millis:26140,rpm:52.76,rpm2:54.59
millis:26150,rpm:52.74,rpm2:54.97
millis:26160,rpm:52.77,rpm2:53.96
millis:26170,rpm:52.75,rpm2:53.73
millis:26180,rpm:52.75,rpm2:53.68
millis:26190,rpm:52.75,rpm2:54.16
millis:26200,rpm:70.35,rpm2:53.38
millis:26210,rpm:52.75,rpm2:53.63
millis:26220,rpm:52.75,rpm2:54.12
millis:26230,rpm:52.76,rpm2:53.06
millis:26240,rpm:52.75,rpm2:52.79
millis:26250,rpm:52.75,rpm2:52.89
millis:26260,rpm:52.75,rpm2:53.42
millis:26270,rpm:52.75,rpm2:52.79
millis:26280,rpm:52.75,rpm2:52.49
millis:26290,rpm:52.75,rpm2:52.81
millis:26300,rpm:52.76,rpm2:52.73
millis:26310,rpm:52.75,rpm2:52.21
millis:26320,rpm:52.75,rpm2:52.48
millis:26330,rpm:52.76,rpm2:53.01
millis:26340,rpm:52.75,rpm2:52.17
millis:26350,rpm:52.75,rpm2:51.80
millis:26360,rpm:52.75,rpm2:51.92
millis:26370,rpm:52.75,rpm2:52.40
millis:26380,rpm:35.17,rpm2:51.74
millis:26390,rpm:52.75,rpm2:51.51
millis:26400,rpm:52.76,rpm2:51.55
millis:26410,rpm:52.75,rpm2:52.09
millis:26420,rpm:52.75,rpm2:51.43
millis:26430,rpm:52.75,rpm2:51.27
millis:26440,rpm:52.76,rpm2:51.64
millis:26450,rpm:52.75,rpm2:51.39
millis:26460,rpm:52.75,rpm2:50.87
millis:26470,rpm:52.75,rpm2:51.06
millis:26480,rpm:52.75,rpm2:51.55
millis:26490,rpm:52.76,rpm2:50.37
millis:26500,rpm:35.17,rpm2:50.20
millis:26510,rpm:52.75,rpm2:50.42
millis:26520,rpm:52.76,rpm2:50.93
millis:26530,rpm:52.75,rpm2:49.91
millis:26540,rpm:52.75,rpm2:49.68
millis:26550,rpm:52.76,rpm2:49.61
millis:26560,rpm:52.75,rpm2:50.01
millis:26570,rpm:35.17,rpm2:49.40
millis:26580,rpm:52.75,rpm2:49.15
millis:26590,rpm:52.75,rpm2:49.22
millis:26600,rpm:52.76,rpm2:49.73
millis:26610,rpm:52.75,rpm2:49.11
millis:26620,rpm:35.17,rpm2:48.86
millis:26630,rpm:52.75,rpm2:48.63
millis:26640,rpm:52.76,rpm2:49.20
millis:26650,rpm:52.75,rpm2:48.67
millis:26660,rpm:52.64,rpm2:48.47
millis:26670,rpm:35.24,rpm2:48.36
millis:26680,rpm:52.75,rpm2:48.93
millis:26690,rpm:52.75,rpm2:48.23
millis:26700,rpm:52.75,rpm2:47.94
millis:26710,rpm:35.17,rpm2:47.82
millis:26720,rpm:52.76,rpm2:48.38
millis:26730,rpm:52.75,rpm2:47.66
millis:26740,rpm:35.17,rpm2:47.51
millis:26750,rpm:52.75,rpm2:47.40
millis:26760,rpm:52.75,rpm2:48.01
millis:26770,rpm:52.76,rpm2:47.45
millis:26780,rpm:35.17,rpm2:47.14
millis:26790,rpm:52.75,rpm2:47.14
millis:26800,rpm:52.76,rpm2:47.68
millis:26810,rpm:35.17,rpm2:47.03
millis:26820,rpm:52.75,rpm2:46.77
millis:26830,rpm:52.75,rpm2:46.66
millis:26840,rpm:35.17,rpm2:47.51
millis:26850,rpm:52.76,rpm2:46.61
millis:26860,rpm:52.75,rpm2:46.35
millis:26870,rpm:35.17,rpm2:46.69
millis:26880,rpm:52.76,rpm2:47.12
millis:26890,rpm:52.75,rpm2:46.24
millis:26900,rpm:35.17,rpm2:45.96
millis:26910,rpm:52.76,rpm2:46.29
millis:26920,rpm:35.17,rpm2:46.34
millis:26930,rpm:52.75,rpm2:45.81
millis:26940,rpm:52.76,rpm2:45.45
millis:26950,rpm:35.17,rpm2:45.43
millis:26960,rpm:52.75,rpm2:45.87
millis:26970,rpm:35.17,rpm2:45.96
millis:26980,rpm:52.75,rpm2:45.30
millis:26990,rpm:52.75,rpm2:45.07
millis:27000,rpm:35.16,rpm2:44.87
millis:27010,rpm:52.77,rpm2:45.39
millis:27020,rpm:35.17,rpm2:44.78
millis:27030,rpm:52.75,rpm2:44.46
millis:27040,rpm:35.17,rpm2:44.80
millis:27050,rpm:52.74,rpm2:45.23
millis:27060,rpm:35.18,rpm2:44.53
millis:27070,rpm:52.75,rpm2:44.12
millis:27080,rpm:35.17,rpm2:44.05
millis:27090,rpm:52.76,rpm2:44.34
millis:27100,rpm:52.75,rpm2:43.96
millis:27110,rpm:35.17,rpm2:43.67
millis:27120,rpm:35.17,rpm2:43.51
millis:27130,rpm:52.75,rpm2:43.37
millis:27140,rpm:35.17,rpm2:44.23
millis:27150,rpm:52.75,rpm2:43.36
millis:27160,rpm:35.17,rpm2:43.15
millis:27170,rpm:52.75,rpm2:43.15
millis:27180,rpm:35.17,rpm2:43.26
millis:27190,rpm:52.75,rpm2:42.79
millis:27200,rpm:35.17,rpm2:42.50
millis:27210,rpm:52.76,rpm2:42.28
millis:27220,rpm:35.17,rpm2:42.05
millis:27230,rpm:35.17,rpm2:42.81
millis:27240,rpm:52.76,rpm2:42.06
millis:27250,rpm:35.17,rpm2:41.51
millis:27260,rpm:52.75,rpm2:41.61
millis:27270,rpm:35.17,rpm2:41.75
millis:27280,rpm:35.17,rpm2:41.81
millis:27290,rpm:52.75,rpm2:40.98
millis:27300,rpm:35.17,rpm2:40.96
millis:27310,rpm:35.17,rpm2:41.13
millis:27320,rpm:52.75,rpm2:41.42
millis:27330,rpm:35.17,rpm2:40.61
millis:27340,rpm:35.17,rpm2:40.25
millis:27350,rpm:35.16,rpm2:40.27
millis:27360,rpm:52.77,rpm2:39.97
millis:27370,rpm:35.17,rpm2:40.74
millis:27380,rpm:35.17,rpm2:39.83
millis:27390,rpm:52.75,rpm2:39.49
millis:27400,rpm:35.17,rpm2:39.29
millis:27410,rpm:35.17,rpm2:39.09
millis:27420,rpm:35.17,rpm2:39.85
millis:27430,rpm:52.75,rpm2:39.09
millis:27440,rpm:35.17,rpm2:38.75
millis:27450,rpm:35.17,rpm2:38.62
millis:27460,rpm:35.17,rpm2:38.49
millis:27470,rpm:35.17,rpm2:39.31
millis:27480,rpm:52.76,rpm2:38.65
millis:27490,rpm:35.17,rpm2:38.36
millis:27500,rpm:35.16,rpm2:38.18
millis:27510,rpm:35.18,rpm2:37.91
millis:27520,rpm:35.17,rpm2:38.50
millis:27530,rpm:35.17,rpm2:37.63
millis:27540,rpm:52.75,rpm2:37.41
millis:27550,rpm:35.17,rpm2:37.23
millis:27560,rpm:35.17,rpm2:36.94
millis:27570,rpm:35.17,rpm2:37.74
millis:27580,rpm:35.17,rpm2:36.87
millis:27590,rpm:35.17,rpm2:36.69
millis:27600,rpm:35.17,rpm2:36.69
millis:27610,rpm:35.17,rpm2:36.77
millis:27620,rpm:35.17,rpm2:36.95
millis:27630,rpm:52.75,rpm2:36.09
millis:27640,rpm:35.17,rpm2:35.92
millis:27650,rpm:35.17,rpm2:35.90
millis:27660,rpm:35.17,rpm2:35.96
millis:27670,rpm:35.17,rpm2:36.11
millis:27680,rpm:35.17,rpm2:36.04
millis:27690,rpm:35.17,rpm2:35.44
millis:27700,rpm:35.16,rpm2:35.11
millis:27710,rpm:35.18,rpm2:34.74
millis:27720,rpm:35.17,rpm2:34.37
millis:27730,rpm:35.17,rpm2:35.18
millis:27740,rpm:35.17,rpm2:34.36
millis:27750,rpm:35.17,rpm2:34.14
millis:27760,rpm:35.17,rpm2:34.23
millis:27770,rpm:35.12,rpm2:34.27
millis:27780,rpm:17.61,rpm2:33.71
millis:27790,rpm:35.17,rpm2:34.51
millis:27800,rpm:35.16,rpm2:33.66
millis:27810,rpm:35.18,rpm2:33.40
millis:27820,rpm:35.17,rpm2:33.36
millis:27830,rpm:35.17,rpm2:33.35
millis:27840,rpm:35.17,rpm2:33.57
millis:27850,rpm:35.17,rpm2:33.44
millis:27860,rpm:35.17,rpm2:32.99
millis:27870,rpm:35.17,rpm2:32.58
millis:27880,rpm:17.59,rpm2:32.61
millis:27890,rpm:35.17,rpm2:32.57
millis:27900,rpm:35.17,rpm2:32.88
millis:27910,rpm:35.17,rpm2:32.66
millis:27920,rpm:35.17,rpm2:32.12
millis:27930,rpm:35.17,rpm2:31.75
millis:27940,rpm:17.58,rpm2:31.83
millis:27950,rpm:35.16,rpm2:31.81
millis:27960,rpm:35.18,rpm2:32.26
millis:27970,rpm:35.17,rpm2:32.16
millis:27980,rpm:35.17,rpm2:31.83
millis:27990,rpm:17.58,rpm2:31.31
millis:28000,rpm:35.17,rpm2:31.58
millis:28010,rpm:35.17,rpm2:31.68
millis:28020,rpm:35.17,rpm2:32.15
millis:28030,rpm:35.17,rpm2:31.91
millis:28040,rpm:17.58,rpm2:30.98
millis:28050,rpm:35.17,rpm2:30.93
millis:28060,rpm:35.17,rpm2:31.32
millis:28070,rpm:35.17,rpm2:31.53
millis:28080,rpm:17.58,rpm2:30.89
millis:28090,rpm:35.17,rpm2:31.97
millis:28100,rpm:35.17,rpm2:31.23
millis:28110,rpm:35.17,rpm2:31.25
millis:28120,rpm:35.17,rpm2:31.72
millis:28130,rpm:17.58,rpm2:31.51
millis:28140,rpm:35.17,rpm2:31.42
millis:28150,rpm:35.17,rpm2:32.47
millis:28160,rpm:35.17,rpm2:31.77
millis:28170,rpm:35.17,rpm2:31.83
millis:28180,rpm:35.17,rpm2:32.21
millis:28190,rpm:17.58,rpm2:32.05
millis:28200,rpm:35.17,rpm2:31.99
millis:28210,rpm:35.17,rpm2:33.05
millis:28220,rpm:35.17,rpm2:32.33
millis:28230,rpm:35.17,rpm2:32.40
millis:28240,rpm:35.17,rpm2:32.88
millis:28250,rpm:35.16,rpm2:33.09
millis:28260,rpm:17.59,rpm2:32.43
millis:28270,rpm:35.17,rpm2:33.52
millis:28280,rpm:35.17,rpm2:32.92
millis:28290,rpm:35.17,rpm2:33.00
millis:28300,rpm:35.16,rpm2:33.41
millis:28310,rpm:35.18,rpm2:33.72
millis:28320,rpm:35.17,rpm2:34.23
millis:28330,rpm:35.17,rpm2:34.29
millis:28340,rpm:35.17,rpm2:33.99
millis:28350,rpm:35.17,rpm2:33.95
millis:28360,rpm:35.17,rpm2:33.78
millis:28370,rpm:17.58,rpm2:34.15
millis:28380,rpm:35.17,rpm2:34.75
millis:28390,rpm:35.17,rpm2:34.94
millis:28400,rpm:35.17,rpm2:34.70
millis:28410,rpm:35.17,rpm2:34.68
millis:28420,rpm:35.17,rpm2:34.70
millis:28430,rpm:35.17,rpm2:34.64
millis:28440,rpm:35.17,rpm2:35.69
millis:28450,rpm:35.16,rpm2:35.05
millis:28460,rpm:35.18,rpm2:35.12
millis:28470,rpm:35.17,rpm2:35.40
millis:28480,rpm:35.17,rpm2:35.70
millis:28490,rpm:35.17,rpm2:36.17
millis:28500,rpm:52.75,rpm2:35.81
millis:28510,rpm:35.17,rpm2:36.03
millis:28520,rpm:35.17,rpm2:36.35
millis:28530,rpm:35.17,rpm2:36.76
millis:28540,rpm:35.17,rpm2:37.27
millis:28550,rpm:35.17,rpm2:37.35
millis:28560,rpm:35.17,rpm2:37.04
millis:28570,rpm:35.17,rpm2:36.99
millis:28580,rpm:35.17,rpm2:37.08
millis:28590,rpm:35.17,rpm2:37.11
millis:28600,rpm:52.75,rpm2:38.13
millis:28610,rpm:35.17,rpm2:37.87
millis:28620,rpm:35.17,rpm2:37.78
millis:28630,rpm:35.17,rpm2:37.87
millis:28640,rpm:35.17,rpm2:37.90
millis:28650,rpm:35.17,rpm2:38.97
millis:28660,rpm:52.76,rpm2:38.49
millis:28670,rpm:35.17,rpm2:38.45
millis:28680,rpm:35.17,rpm2:38.48
millis:28690,rpm:35.17,rpm2:38.48
millis:28700,rpm:35.17,rpm2:39.49
millis:28710,rpm:52.76,rpm2:39.11
millis:28720,rpm:35.17,rpm2:39.03
millis:28730,rpm:35.17,rpm2:39.09
millis:28740,rpm:35.17,rpm2:39.16
millis:28750,rpm:52.75,rpm2:39.97
millis:28760,rpm:35.17,rpm2:39.63
millis:28770,rpm:35.17,rpm2:39.53
millis:28780,rpm:35.17,rpm2:39.57
millis:28790,rpm:52.75,rpm2:40.43
millis:28800,rpm:35.17,rpm2:40.59
millis:28810,rpm:35.17,rpm2:40.30
millis:28820,rpm:52.75,rpm2:40.43
millis:28830,rpm:35.17,rpm2:40.81
millis:28840,rpm:35.17,rpm2:41.04
millis:28850,rpm:35.17,rpm2:41.25
millis:28860,rpm:52.76,rpm2:40.80
millis:28870,rpm:35.17,rpm2:40.96
millis:28880,rpm:35.17,rpm2:41.48
millis:28890,rpm:52.76,rpm2:42.14
millis:28900,rpm:35.17,rpm2:41.63
