0.0	0
73.80916666666666	15000
73.94833333333334	15005
72.75750000000001	15010
73.94	15015
73.28333333333333	15020
74.63583333333334	15025
73.22888888888889	15030
75.05416666666666	15035
72.93333333333334	15040
75.24466666666666	15045
73.02466666666668	15050
75.27333333333334	15055
72.87416666666668	15060
74.51499999999999	15065
73.31583333333333	15070
74.0	15075
72.97916666666667	15080
73.91000000000001	15085
73.56888888888889	15090
74.8488888888889	15095
72.42583333333333	15100
75.05833333333334	15105
73.77555555555554	15110
74.21533333333333	15115
73.36499999999998	15120
75.20777777777778	15125
72.60777777777778	15130
74.16083333333334	15135
73.25733333333334	15140
74.19933333333333	15145
72.74111111111112	15150
74.905	15155
74.038	15160
73.60777777777778	15165
74.3488888888889	15170
74.22833333333334	15175
72.91666666666667	15180
74.1575	15185
72.73416666666667	15190
74.32666666666667	15195
74.01666666666667	15200
74.36166666666668	15205
73.41833333333335	15210
74.60166666666667	15215
73.134	15220
74.90749999999998	15225
73.17333333333335	15230
75.02083333333336	15235
72.55266666666665	15240
75.68166666666666	15245
72.14777777777778	15250
75.67444444444443	15255
72.30466666666668	15260
76.21777777777778	15265
72.00333333333334	15270
75.69933333333333	15275
72.41249999999998	15280
75.78	15285
72.3625	15290
76.06750000000001	15295
72.16222222222223	15300
76.67333333333335	15305
73.08083333333333	15310
76.22999999999999	15315
73.06333333333333	15320
75.9575	15325
72.82000000000001	15330
75.67166666666667	15335
73.23583333333333	15340
75.7225	15345
73.02222222222223	15350
75.93333333333335	15355
72.8911111111111	15360
76.84666666666668	15365
73.39266666666667	15370
76.91777777777777	15375
73.9325	15380
76.58666666666667	15385
73.38111111111112	15390
77.23888888888888	15395
73.84933333333332	15400
77.81933333333333	15405
73.39333333333335	15410
76.91444444444444	15415
73.79083333333332	15420
77.40583333333335	15425
73.89083333333333	15430
77.21166666666666	15435
73.40444444444444	15440
77.27066666666668	15445
75.09583333333333	15450
77.05777777777777	15455
73.6588888888889	15460
77.65833333333335	15465
74.54466666666666	15470
77.515	15475
73.26733333333333	15480
77.31133333333335	15485
73.84750000000001	15490
78.0488888888889	15495
74.135	15500
77.99416666666667	15505
73.95333333333333	15510
77.782	15515
74.5311111111111	15520
78.30444444444444	15525
74.33833333333334	15530
78.09166666666665	15535
74.35666666666667	15540
77.92266666666666	15545
74.8375	15550
79.98222222222222	15555
74.87333333333333	15560
79.08866666666667	15565
74.244	15570
77.77888888888889	15575
74.76833333333333	15580
78.85416666666667	15585
74.99111111111112	15590
79.21833333333333	15595
76.89916666666666	15600
79.27933333333335	15605
75.50466666666668	15610
80.4888888888889	15615
75.90499999999999	15620
80.39083333333333	15625
76.20833333333333	15630
80.16400000000002	15635
76.11833333333333	15640
78.5188888888889	15645
75.99666666666666	15650
79.83866666666667	15655
75.48666666666666	15660
78.11888888888888	15665
75.97333333333334	15670
78.99166666666666	15675
75.1388888888889	15680
79.50266666666668	15685
77.18166666666666	15690
78.17333333333333	15695
75.06916666666666	15700
78.90583333333335	15705
76.7	15710
78.294	15715
76.78222222222222	15720
79.06333333333333	15725
75.852	15730
78.665	15735
75.98666666666666	15740
78.02	15745
75.90416666666665	15750
78.15583333333333	15755
75.87333333333333	15760
78.04083333333332	15765
75.90833333333335	15770
78.526	15775
75.6177777777778	15780
79.70333333333333	15785
76.58416666666669	15790
78.88555555555556	15795
77.23166666666667	15800
80.29400000000001	15805
76.45599999999999	15810
79.36266666666667	15815
76.8	15820
79.35499999999999	15825
77.61166666666666	15830
79.37166666666666	15835
77.84249999999999	15840
79.30866666666665	15845
79.04333333333334	15850
79.6375	15855
78.75083333333335	15860
80.07	15865
78.35444444444444	15870
80.1	15875
77.51866666666665	15880
80.7475	15885
77.99416666666666	15890
79.85888888888888	15895
78.24222222222222	15900
80.19533333333334	15905
76.83666666666667	15910
79.36999999999999	15915
77.77999999999999	15920
80.14083333333333	15925
77.69666666666667	15930
80.21833333333332	15935
77.30444444444444	15940
80.76333333333332	15945
78.09083333333332	15950
80.04833333333332	15955
78.06666666666666	15960
81.05333333333333	15965
77.57	15970
81.10333333333334	15975
78.52266666666668	15980
81.99	15985
78.90555555555557	15990
81.51066666666667	15995
78.13666666666667	16000
81.56500000000001	16005
77.85583333333332	16010
82.51666666666665	16015
77.52933333333333	16020
81.75833333333334	16025
78.335	16030
82.05866666666665	16035
80.17333333333335	16040
82.18416666666667	16045
78.46199999999999	16050
81.85333333333331	16055
79.52333333333333	16060
81.86166666666666	16065
79.38250000000002	16070
82.13083333333333	16075
78.25777777777778	16080
82.16499999999999	16085
78.99833333333333	16090
81.9825	16095
79.17933333333332	16100
82.17166666666667	16105
80.05666666666667	16110
82.55400000000002	16115
78.87533333333333	16120
81.54416666666667	16125
79.2225	16130
83.21333333333332	16135
79.35416666666666	16140
81.85833333333333	16145
79.79333333333334	16150
82.27	16155
80.16416666666667	16160
82.37166666666666	16165
80.10666666666667	16170
83.58916666666667	16175
80.75888888888889	16180
82.34	16185
79.84133333333334	16190
83.16333333333333	16195
80.66833333333334	16200
83.71733333333331	16205
80.40749999999998	16210
83.25916666666666	16215
80.29583333333333	16220
83.33888888888889	16225
79.01000000000002	16230
83.66666666666666	16235
80.53933333333333	16240
83.21733333333334	16245
80.56	16250
83.24	16255
81.138	16260
82.63777777777779	16265
80.58333333333333	16270
83.26199999999999	16275
80.51583333333333	16280
82.51111111111112	16285
80.51749999999998	16290
83.01733333333335	16295
80.16444444444444	16300
82.6611111111111	16305
80.98166666666667	16310
83.80133333333332	16315
81.61250000000001	16320
83.39111111111112	16325
80.63416666666666	16330
84.01333333333335	16335
82.29466666666669	16340
83.73777777777778	16345
81.7725	16350
83.4825	16355
81.63666666666667	16360
83.50799999999998	16365
81.3975	16370
84.075	16375
81.42333333333335	16380
83.94500000000001	16385
81.25133333333333	16390
84.24583333333334	16395
81.45166666666668	16400
85.08133333333332	16405
81.47333333333331	16410
83.6125	16415
82.13533333333332	16420
85.71666666666667	16425
82.67222222222222	16430
84.77400000000002	16435
81.33933333333334	16440
86.25916666666667	16445
80.74222222222221	16450
85.0122222222222	16455
81.71333333333334	16460
85.57133333333333	16465
81.89066666666666	16470
84.31555555555556	16475
81.96499999999999	16480
85.10916666666667	16485
82.22999999999998	16490
85.00333333333333	16495
82.11166666666666	16500
85.46733333333333	16505
82.48133333333334	16510
85.25166666666667	16515
81.35666666666668	16520
85.65533333333333	16525
83.21583333333334	16530
84.83777777777777	16535
81.98166666666667	16540
85.1675	16545
83.39866666666667	16550
85.32333333333334	16555
83.19999999999999	16560
85.73916666666666	16565
83.38833333333334	16570
85.5225	16575
83.13111111111111	16580
85.59611111111111	16585
83.37083333333334	16590
85.55777777777777	16595
83.94444444444444	16600
85.42083333333333	16605
83.57933333333332	16610
86.15333333333335	16615
83.935	16620
85.47066666666667	16625
83.59500000000001	16630
86.38999999999999	16635
83.79555555555554	16640
86.19999999999999	16645
84.29500000000002	16650
85.48400000000001	16655
84.27888888888889	16660
85.55888888888887	16665
84.18666666666667	16670
86.89133333333332	16675
84.04583333333333	16680
87.08166666666666	16685
83.84333333333333	16690
86.47166666666666	16695
83.67611111111113	16700
85.61444444444444	16705
83.64666666666666	16710
88.46249999999999	16715
83.46833333333333	16720
87.31444444444443	16725
83.29333333333334	16730
87.77333333333333	16735
83.52916666666667	16740
87.75583333333333	16745
83.93333333333334	16750
87.31333333333333	16755
84.3775	16760
87.15333333333332	16765
85.06111111111112	16770
87.16866666666667	16775
83.87000000000002	16780
87.59416666666668	16785
83.81	16790
87.74266666666666	16795
84.75999999999998	16800
87.15499999999999	16805
84.9775	16810
86.48	16815
85.0611111111111	16820
86.18666666666667	16825
85.47833333333334	16830
87.05166666666666	16835
86.18083333333334	16840
86.08777777777779	16845
84.91250000000001	16850
86.56066666666666	16855
84.54833333333333	16860
87.16777777777777	16865
86.08333333333331	16870
87.192	16875
85.55000000000001	16880
87.00777777777778	16885
85.71666666666665	16890
87.31416666666668	16895
85.37555555555556	16900
87.32200000000002	16905
86.50916666666667	16910
87.62222222222222	16915
84.7988888888889	16920
87.56166666666667	16925
85.47933333333332	16930
87.554	16935
86.06866666666669	16940
87.8488888888889	16945
85.51555555555555	16950
88.10000000000001	16955
86.67066666666666	16960
88.23833333333334	16965
85.20666666666665	16970
88.25416666666666	16975
85.96066666666667	16980
88.33583333333333	16985
85.19777777777777	16990
88.47833333333334	16995
86.42266666666667	17000
88.09666666666665	17005
86.65555555555557	17010
88.24111111111111	17015
86.52999999999999	17020
88.67916666666667	17025
86.91133333333332	17030
88.62666666666667	17035
86.43	17040
89.00833333333333	17045
87.21166666666666	17050
89.62333333333333	17055
87.49	17060
89.17833333333336	17065
87.58200000000001	17070
88.81466666666667	17075
87.02583333333335	17080
89.37222222222222	17085
87.04	17090
89.21249999999999	17095
86.58833333333332	17100
89.39166666666665	17105
88.0911111111111	17110
89.92583333333334	17115
87.37055555555554	17120
90.02583333333332	17125
88.09166666666665	17130
89.86055555555556	17135
88.19833333333332	17140
89.73444444444443	17145
88.06166666666667	17150
